Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2023-04-21,10-Q,163.78,160.59,-1.95,161.34,-1.49
2023-02-10,10-K,178.588,180.661,1.16,176.646,-1.09
2022-10-21,10-Q,139.041,140.62,1.14,149.367,7.43
2022-07-22,10-Q,151.341,152.112,0.51,152.34,0.66
2022-04-22,10-Q,177.905,181.413,1.97,172.16,-3.23
2022-02-11,10-K,188.475,189.006,0.28,191.492,1.6
2021-10-22,10-Q,183.367,178.692,-2.55,170.331,-7.11
2021-07-23,10-Q,169.322,168.765,-0.33,166.731,-1.53
2021-04-23,10-Q,140.748,146.609,4.16,149.544,6.25
2021-02-12,10-K,126.024,127.055,0.82,132.178,4.88
2020-10-23,10-Q,97.836,93.863,-4.06,88.399,-9.65
2020-07-24,10-Q,91.977,92.421,0.48,90.038,-2.11
2020-04-24,10-Q,79.882,81.698,2.27,84.829,6.19
2020-02-13,10-K,128.432,129.778,1.05,128.852,0.33
2019-10-21,10-Q,113.32,112.901,-0.37,112.872,-0.39
2019-07-23,10-Q,121.564,121.327,-0.2,119.924,-1.35
2019-04-23,10-Q,107.734,107.781,0.04,110.816,2.86
2019-02-13,10-K,101.316,100.431,-0.87,100.421,-0.88
2018-10-23,10-Q,97.92,95.537,-2.43,95.762,-2.2
2018-07-24,10-Q,95.072,95.932,0.9,93.025,-2.15
2018-04-25,10-Q,92.003,93.354,1.47,90.932,-1.16
2018-02-16,10-K,89.812,90.184,0.41,94.313,5.01
2017-10-24,10-Q,86.787,86.482,-0.35,88.322,1.77
2017-07-25,10-Q,78.67,78.569,-0.13,78.514,-0.2
2017-04-27,10-Q,73.713,72.722,-1.34,71.878,-2.49
2017-02-17,10-K,72.845,73.083,0.33,73.265,0.58
2016-10-25,10-Q,60.733,60.788,0.09,60.287,-0.73
2016-07-26,10-Q,58.283,58.482,0.34,57.468,-1.4
2016-04-27,10-Q,59.667,59.315,-0.59,57.892,-2.97
2016-02-19,10-K,49.051,49.876,1.68,49.652,1.22
2015-10-28,10-Q,66.458,66.253,-0.31,66.119,-0.51
2015-07-29,10-Q,67.319,67.693,0.55,67.221,-0.15
2015-04-29,10-Q,68.362,68.619,0.38,68.973,0.89
2015-02-24,10-K,71.401,72.558,1.62,72.328,1.3
2014-10-28,10-Q,77.487,77.777,0.37,80.454,3.83
