Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2023-04-27,10-Q,114.64,114.67,0.03,N/A,N/A
2023-02-23,10-K,132.43,132.75,0.24,139.23,5.13
2022-10-26,10-Q,124.945,126.453,1.21,124.048,-0.72
2022-07-28,10-Q,107.023,108.254,1.15,102.852,-3.9
2022-04-28,10-Q,111.991,108.065,-3.51,121.976,8.92
2022-02-22,10-K,83.211,83.705,0.59,78.16,-6.07
2021-10-27,10-Q,74.449,74.25,-0.27,71.809,-3.55
2021-07-29,10-Q,63.102,62.477,-0.99,62.184,-1.45
2021-04-30,10-Q,68.136,71.996,5.67,74.152,8.83
2021-02-23,10-K,69.841,72.006,3.1,70.596,1.08
2020-10-28,10-Q,32.256,33.451,3.7,34.734,7.68
2020-07-31,10-Q,49.245,48.05,-2.43,46.936,-4.69
2020-04-29,10-Q,57.148,54.622,-4.42,52.518,-8.1
2020-02-26,10-K,61.839,57.071,-7.71,55.312,-10.55
2019-11-07,10-Q,85.644,85.188,-0.53,85.155,-0.57
2019-08-06,10-Q,64.901,64.031,-1.34,66.505,2.47
2019-05-07,10-Q,69.692,68.073,-2.32,69.301,-0.56
2019-02-28,10-K,67.379,68.477,1.63,66.577,-1.19
2018-11-06,10-Q,73.883,74.944,1.44,67.643,-8.45
2018-08-06,10-Q,92.994,94.467,1.58,92.913,-0.09
2018-05-07,10-Q,90.737,90.354,-0.42,92.494,1.94
2018-02-28,10-K,72.178,72.497,0.44,73.471,1.79
2017-11-07,10-Q,64.182,64.057,-0.2,63.821,-0.56
2017-08-07,10-Q,53.335,53.17,-0.31,52.386,-1.78
2017-05-08,10-Q,50.782,51.181,0.79,50.888,0.21
2017-02-23,10-K,51.488,51.25,-0.46,51.043,-0.87
2016-11-08,10-Q,43.786,46.716,6.69,47.559,8.62
2016-08-04,10-Q,39.719,39.846,0.32,40.932,3.05
2016-05-05,10-Q,40.974,40.79,-0.45,40.363,-1.49
2016-02-25,10-K,44.718,43.959,-1.7,47.038,5.19
2015-11-04,10-Q,51.512,52.113,1.17,51.563,0.1
2015-08-06,10-Q,47.585,47.397,-0.4,50.483,6.09
2015-05-07,10-Q,41.326,42.256,2.25,43.048,4.17
2015-02-26,10-K,44.316,44.115,-0.45,42.878,-3.24
2014-11-06,10-Q,35.467,35.806,0.96,35.072,-1.11
2014-08-07,10-Q,35.71,36.068,1.0,37.065,3.8
