Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2023-04-26,10-Q,200.34,205.64,2.65,N/A,N/A
2023-02-23,10-K,200.469,194.285,-3.08,196.071,-2.19
2022-10-27,10-Q,195.765,201.706,3.04,198.376,1.33
2022-07-28,10-Q,263.036,264.924,0.72,265.355,0.88
2022-04-27,10-Q,245.871,245.22,-0.26,238.86,-2.85
2022-02-25,10-K,226.003,219.435,-2.91,230.471,1.98
2021-10-28,10-Q,275.27,271.382,-1.41,268.475,-2.47
2021-07-29,10-Q,271.109,270.917,-0.07,270.879,-0.08
2021-04-29,10-Q,238.745,242.902,1.74,232.653,-2.55
2021-02-25,10-K,213.175,204.999,-3.84,190.828,-10.48
2020-10-29,10-Q,218.497,216.61,-0.86,226.297,3.57
2020-07-30,10-Q,246.391,245.358,-0.42,239.839,-2.66
2020-04-29,10-Q,221.359,222.472,0.5,221.78,0.19
2020-02-25,10-K,229.123,225.893,-1.41,225.875,-1.42
2019-10-31,10-Q,202.1,199.728,-1.17,190.618,-5.68
2019-07-31,10-Q,195.275,195.081,-0.1,200.636,2.75
2019-05-03,10-Q,177.282,176.574,-0.4,179.772,1.4
2019-02-27,10-K,158.407,161.105,1.7,166.136,4.88
2018-10-30,10-Q,146.398,141.723,-3.19,142.042,-2.98
2018-07-31,10-Q,134.098,135.844,1.3,135.717,1.21
2018-05-02,10-Q,122.764,123.763,0.81,124.096,1.08
2018-02-28,10-K,124.681,121.137,-2.84,125.28,0.48
2017-10-31,10-Q,127.926,125.379,-1.99,134.15,4.87
2017-07-27,10-Q,119.493,122.577,2.58,121.522,1.7
2017-04-27,10-Q,110.892,111.042,0.14,112.321,1.29
2017-02-27,10-K,99.425,100.697,1.28,100.627,1.21
2016-10-27,10-Q,100.682,101.319,0.63,98.823,-1.85
2016-07-28,10-Q,101.275,100.511,-0.75,101.075,-0.2
2016-04-29,10-Q,90.608,91.152,0.6,92.068,1.61
2016-02-26,10-K,77.384,79.266,2.43,82.482,6.59
2015-10-29,10-Q,87.199,87.43,0.26,86.267,-1.07
2015-07-29,10-Q,81.957,80.791,-1.42,82.229,0.33
2015-04-30,10-Q,80.054,79.165,-1.11,79.292,-0.95
2015-02-24,10-K,79.808,82.506,3.38,82.869,3.84
2014-10-30,10-Q,83.074,81.898,-1.42,83.62,0.66
2014-07-30,10-Q,80.545,78.988,-1.93,80.043,-0.62
2014-05-01,10-Q,71.882,72.524,0.89,73.566,2.34
2014-02-26,10-K,67.113,67.636,0.78,67.088,-0.04
2013-10-30,10-Q,66.747,65.639,-1.66,65.788,-1.44
2013-07-31,10-Q,58.341,58.745,0.69,56.94,-2.4
2013-05-01,10-Q,68.92,68.855,-0.1,69.495,0.83
2013-02-27,10-K,63.346,63.509,0.26,63.428,0.13
2012-10-31,10-Q,61.425,60.846,-0.94,61.384,-0.07
2012-08-02,10-Q,58.704,59.42,1.22,57.151,-2.65
2012-05-03,10-Q,54.352,53.858,-0.91,54.749,0.73
2012-02-29,10-K,50.561,50.932,0.74,50.237,-0.64
2011-11-02,10-Q,45.54,46.118,1.27,45.925,0.85
2011-08-04,10-Q,40.97,40.142,-2.02,39.636,-3.25
2011-05-05,10-Q,42.536,42.094,-1.04,42.817,0.66
2011-02-28,10-K,43.339,42.343,-2.3,42.632,-1.63
2010-11-05,10-Q,41.7,42.062,0.87,42.054,0.85
2010-08-06,10-Q,37.548,37.548,0.0,36.753,-2.12
