Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2022-11-02,10-Q,539.837,540.016,0.03,537.085,-0.51
2022-08-03,10-Q,535.396,528.563,-1.28,532.494,-0.54
2022-05-04,10-Q,500.9,488.171,-2.54,479.715,-4.23
2022-02-15,10-K,470.507,472.298,0.38,452.198,-3.89
2021-11-03,10-Q,448.482,447.923,-0.12,451.002,0.56
2021-08-03,10-Q,412.29,411.938,-0.09,402.401,-2.4
2021-05-05,10-Q,401.633,404.038,0.6,394.691,-1.73
2021-03-01,10-K,324.681,324.671,-0.0,339.738,4.64
2020-11-02,10-Q,301.717,310.659,2.96,338.356,12.14
2020-08-03,10-Q,292.305,293.162,0.29,307.218,5.1
2020-05-06,10-Q,276.825,273.211,-1.31,266.501,-3.73
2020-02-14,10-K,285.186,288.393,1.12,265.151,-7.03
2019-11-06,10-Q,238.206,243.854,2.37,241.106,1.22
2019-08-07,10-Q,233.236,234.343,0.47,230.16,-1.32
2019-05-07,10-Q,224.293,225.33,0.46,222.767,-0.68
2019-02-12,10-K,247.328,247.61,0.11,252.969,2.28
2018-11-08,10-Q,258.844,258.751,-0.04,247.888,-4.23
2018-08-07,10-Q,240.256,241.338,0.45,245.693,2.26
2018-05-07,10-Q,217.229,215.603,-0.75,225.704,3.9
2018-02-13,10-K,209.9,211.882,0.94,208.501,-0.67
2017-11-07,10-Q,196.327,194.545,-0.91,195.413,-0.47
2017-08-04,10-Q,179.198,179.106,-0.05,177.488,-0.95
2017-05-08,10-Q,159.743,158.645,-0.69,157.079,-1.67
2017-02-08,10-K,146.259,146.377,0.08,149.89,2.48
2016-11-08,10-Q,129.858,128.949,-0.7,138.336,6.53
2016-08-02,10-Q,129.505,129.243,-0.2,128.284,-0.94
2016-05-04,10-Q,118.887,119.139,0.21,117.68,-1.01
2016-02-09,10-K,99.683,101.1,1.42,106.086,6.42
2015-11-05,10-Q,103.781,102.513,-1.22,100.737,-2.93
2015-07-29,10-Q,108.037,107.184,-0.79,110.171,1.97
2015-05-06,10-Q,100.473,101.597,1.12,102.571,2.09
2015-02-10,10-K,96.15,96.926,0.81,96.855,0.73
2014-11-10,10-Q,83.288,84.115,0.99,84.8,1.82
2014-08-04,10-Q,72.012,70.892,-1.56,69.911,-2.92
2014-05-06,10-Q,65.568,67.877,3.52,67.99,3.69
2014-02-12,10-K,60.974,61.816,1.38,63.787,4.61
