Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2023-04-27,10-Q,67.61,66.77,-1.24,N/A,N/A
2023-02-14,10-K,71.66,70.887,-1.08,70.728,-1.3
2022-10-26,10-Q,73.263,73.41,0.2,76.215,4.03
2022-07-27,10-Q,73.06,72.953,-0.15,71.283,-2.43
2022-04-29,10-Q,73.003,72.818,-0.25,74.36,1.86
2022-02-09,10-K,64.641,64.034,-0.94,65.083,0.69
2021-10-27,10-Q,53.915,54.525,1.13,56.654,5.08
2021-07-28,10-Q,65.066,64.517,-0.84,64.839,-0.35
2021-04-29,10-Q,59.101,58.659,-0.75,60.576,2.5
2021-02-10,10-K,55.949,55.939,-0.02,56.9,1.7
2020-11-05,10-Q,58.975,59.021,0.08,58.05,-1.57
2020-08-06,10-Q,56.313,56.028,-0.51,58.067,3.11
2020-05-07,10-Q,55.622,55.631,0.02,58.11,4.47
2020-02-24,10-K,57.814,56.16,-2.86,54.533,-5.67
2019-10-31,10-Q,51.485,51.297,-0.37,51.674,0.37
2019-07-25,10-Q,40.404,40.377,-0.07,40.226,-0.44
2019-04-25,10-Q,40.261,40.481,0.55,41.354,2.72
2019-02-25,10-K,44.289,43.861,-0.97,46.388,4.74
2018-10-25,10-Q,42.694,43.752,2.48,45.227,5.93
2018-07-26,10-Q,49.929,49.067,-1.73,51.093,2.33
2018-04-26,10-Q,44.538,44.735,0.44,44.033,-1.13
2018-02-13,10-K,54.316,55.574,2.32,56.578,4.16
2017-10-26,10-Q,51.495,50.641,-1.66,52.576,2.1
2017-07-27,10-Q,45.549,46.414,1.9,46.608,2.32
2017-04-27,10-Q,46.426,46.743,0.68,46.026,-0.86
2017-02-21,10-K,45.355,45.827,1.04,46.953,3.52
2016-10-27,10-Q,42.738,41.948,-1.85,41.299,-3.37
2016-07-28,10-Q,60.986,61.109,0.2,61.525,0.88
2016-04-28,10-Q,58.714,58.649,-0.11,57.813,-1.54
2016-02-12,10-K,48.626,50.225,3.29,51.453,5.81
2015-10-27,10-Q,53.663,54.297,1.18,53.084,-1.08
2015-07-23,10-Q,54.475,52.671,-3.31,51.458,-5.54
