Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2023-04-21,10-Q,327.98,329.02,0.32,329.93,0.59
2023-01-26,10-K,364.87,360.77,-1.12,366.89,0.55
2022-10-20,10-Q,268.16,289.57,7.98,296.94,10.73
2022-07-21,10-Q,223.88,220.44,-1.54,226.02,0.96
2022-04-21,10-Q,218.22,215.52,-1.24,199.52,-8.57
2022-01-27,10-K,386.7,384.36,-0.61,405.6,4.89
2021-10-21,10-Q,653.16,664.78,1.78,674.05,3.2
2021-07-22,10-Q,511.77,515.41,0.71,514.25,0.48
2021-04-22,10-Q,508.78,505.55,-0.63,509.0,0.04
2021-01-28,10-K,538.6,532.39,-1.15,552.16,2.52
2020-10-22,10-Q,485.23,488.28,0.63,504.21,3.91
2020-07-20,10-Q,502.41,490.1,-2.45,495.65,-1.35
2020-04-21,10-Q,433.83,421.42,-2.86,403.83,-6.92
2020-01-29,10-K,343.16,347.74,1.33,369.67,7.73
2019-10-18,10-Q,275.3,278.05,1.0,276.82,0.55
2019-07-19,10-Q,315.1,310.62,-1.42,335.78,6.56
2019-04-18,10-Q,360.35,377.34,4.71,374.85,4.02
2019-01-29,10-K,328.9,340.66,3.58,355.81,8.18
2018-10-18,10-Q,346.71,332.67,-4.05,312.87,-9.76
2018-07-18,10-Q,375.13,364.23,-2.91,362.87,-3.27
2018-04-18,10-Q,334.52,332.7,-0.54,305.76,-8.6
2018-01-29,10-K,284.59,278.8,-2.03,254.26,-10.66
2017-10-18,10-Q,195.54,195.13,-0.21,193.77,-0.91
2017-07-19,10-Q,183.86,183.6,-0.14,189.08,2.84
2017-04-20,10-Q,141.18,142.87,1.2,153.08,8.43
2017-01-27,10-K,142.45,141.22,-0.86,140.25,-1.54
2016-10-20,10-Q,123.35,127.5,3.36,126.47,2.53
2016-07-19,10-Q,85.84,87.91,2.41,91.41,6.49
2016-04-20,10-Q,96.77,94.98,-1.85,91.04,-5.92
2016-01-28,10-K,94.41,91.84,-2.72,89.71,-4.98
2015-10-16,10-Q,98.99,101.69,2.73,100.04,1.06
2015-07-17,10-Q,114.77,110.55,-3.68,109.34,-4.73
2015-04-17,10-Q,81.65,81.056,-0.73,79.771,-2.3
2015-01-29,10-K,63.4,63.114,-0.45,64.13,1.15
2014-10-20,10-Q,51.317,52.284,1.88,54.2,5.62
2014-07-22,10-Q,61.584,61.129,-0.74,60.611,-1.58
2014-04-23,10-Q,50.5,49.153,-2.67,46.006,-8.9
2014-02-03,10-K,57.769,57.987,0.38,61.491,6.44
2013-10-25,10-Q,46.861,44.857,-4.28,47.039,0.38
2013-07-25,10-Q,35.249,35.187,-0.17,35.589,0.96
2013-04-26,10-Q,30.793,30.716,-0.25,30.493,-0.97
2013-02-01,10-K,23.543,24.963,6.03,25.853,9.81
2012-10-30,10-Q,11.32,11.099,-1.96,11.097,-1.97
2012-08-02,10-Q,7.696,7.701,0.07,8.273,7.5
2012-04-27,10-Q,11.963,11.449,-4.3,10.449,-12.66
2012-02-10,10-K,17.704,16.9,-4.54,17.407,-1.68
2011-10-27,10-Q,11.551,12.02,4.06,13.184,14.14
2011-07-27,10-Q,38.489,38.089,-1.04,37.143,-3.5
2011-04-27,10-Q,33.709,33.481,-0.67,32.741,-2.87
2011-02-18,10-K,33.644,31.657,-5.91,29.524,-12.25
2010-10-26,10-Q,25.374,25.5,0.5,24.516,-3.38
2010-07-27,10-Q,14.87,14.33,-3.63,14.916,0.31
2010-04-28,10-Q,14.199,14.739,3.8,14.033,-1.17
2010-02-22,10-K,9.324,9.193,-1.41,9.957,6.79
2009-10-26,10-Q,7.881,7.749,-1.69,7.686,-2.48
2009-07-31,10-Q,6.277,6.424,2.34,6.429,2.41
2009-05-08,10-Q,5.746,5.657,-1.54,5.5,-4.28
2009-02-25,10-K,5.113,5.111,-0.03,5.387,5.36
2008-11-03,10-Q,3.337,3.433,2.87,3.076,-7.83
2008-08-11,10-Q,4.6,4.401,-4.32,4.37,-5.0
2008-05-06,10-Q,4.42,4.309,-2.52,4.38,-0.9
2008-02-28,10-K,4.506,4.511,0.13,4.374,-2.92
2007-11-02,10-Q,3.751,3.787,0.95,3.607,-3.85
2007-08-06,10-Q,2.423,2.479,2.3,2.48,2.36
2007-05-07,10-Q,3.174,3.163,-0.36,3.137,-1.17
2007-02-28,10-K,3.219,3.261,1.33,3.026,-5.99
2006-11-09,10-Q,4.131,4.197,1.59,4.181,1.21
2006-08-09,10-Q,2.88,2.879,-0.05,2.824,-1.93
2006-05-09,10-Q,4.389,4.416,0.62,4.094,-6.71
2006-03-16,10-K,3.639,3.739,2.75,4.041,11.07
2005-11-09,10-Q,4.021,4.221,4.97,3.963,-1.46
2005-08-09,10-Q,3.049,2.981,-2.2,3.177,4.22
2005-05-10,10-Q,1.654,1.85,11.83,2.069,25.04
2005-03-15,10-K,1.314,1.31,-0.33,1.307,-0.54
2004-11-09,10-Q,1.523,1.483,-2.63,1.546,1.5
2004-08-02,10-Q,2.88,2.75,-4.51,2.346,-18.55
2004-04-30,10-Q,3.623,3.843,6.07,3.906,7.81
2004-02-27,10-K,4.914,4.964,1.02,4.753,-3.28
2003-10-31,10-Q,4.093,4.175,2.01,3.349,-18.18
2003-07-31,10-Q,1.871,1.782,-4.77,1.649,-11.87
2003-05-14,10-Q,1.749,1.747,-0.08,1.514,-13.44
2003-03-31,10-K,1.454,1.354,-6.83,1.425,-1.97
2002-11-14,10-Q,0.619,0.65,5.08,0.786,27.02
2002-08-14,10-Q,0.834,0.883,5.91,0.969,16.2
