Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2023-04-20,10-Q,202.6,198.85,-1.85,193.54,-4.47
2023-02-10,10-K,204.123,204.669,0.27,200.239,-1.9
2022-10-20,10-Q,184.067,188.095,2.19,193.534,5.14
2022-07-21,10-Q,208.021,209.494,0.71,219.645,5.59
2022-04-21,10-Q,238.517,228.66,-4.13,233.491,-2.11
2022-02-04,10-K,235.402,234.198,-0.51,231.925,-1.48
2021-10-21,10-Q,223.545,229.644,2.73,234.197,4.76
2021-07-22,10-Q,211.173,211.759,0.28,209.037,-1.01
2021-04-22,10-Q,208.67,213.992,2.55,214.892,2.98
2021-02-05,10-K,194.58,194.504,-0.04,203.118,4.39
2020-10-22,10-Q,177.489,178.438,0.53,166.962,-5.93
2020-07-23,10-Q,165.147,166.204,0.64,163.071,-1.26
2020-04-23,10-Q,142.914,146.48,2.5,149.952,4.92
2020-02-07,10-K,171.503,172.286,0.46,171.661,0.09
2019-10-17,10-Q,151.872,149.85,-1.33,158.098,4.1
2019-07-18,10-Q,160.69,161.658,0.6,159.731,-0.6
2019-04-18,10-Q,162.064,163.036,0.6,162.578,0.32
2019-02-08,10-K,147.591,149.991,1.63,155.367,5.27
2018-10-25,10-Q,130.863,129.583,-0.98,133.614,2.1
2018-07-19,10-Q,126.792,127.695,0.71,133.393,5.21
2018-04-26,10-Q,118.755,121.469,2.28,118.351,-0.34
2018-02-09,10-K,113.752,114.967,1.07,119.999,5.49
2017-10-26,10-Q,103.508,104.05,0.52,105.214,1.65
2017-07-20,10-Q,93.782,92.642,-1.22,89.594,-4.47
2017-04-27,10-Q,99.758,98.378,-1.38,96.946,-2.82
2017-02-03,10-K,94.806,94.09,-0.76,94.247,-0.59
2016-10-20,10-Q,78.724,78.489,-0.3,77.143,-2.01
2016-07-21,10-Q,78.519,80.177,2.11,80.376,2.36
2016-04-21,10-Q,74.902,76.883,2.65,75.922,1.36
2016-02-05,10-K,63.917,64.769,1.33,65.766,2.89
2015-10-22,10-Q,82.106,82.03,-0.09,76.613,-6.69
2015-07-24,10-Q,77.869,77.684,-0.24,82.057,5.38
2015-04-23,10-Q,90.425,89.915,-0.56,88.844,-1.75
2015-02-06,10-K,101.418,99.453,-1.94,102.075,0.65
2014-10-23,10-Q,93.063,95.011,2.09,95.359,2.47
